    ,BMUID   ,temp ,wspd ,wgust ,sealevelpressure ,visibility ,cloudcover ,precip ,dew  ,humidity ,loadFactor
93  ,CLDSW-1 ,15.5 ,0.9  ,8.1   ,                 ,           ,           ,0.0    ,7.6  ,59.22    ,0.0184375
94  ,CLDSW-1 ,15.3 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,14.5 ,94.62    ,0.059375
95  ,CLDSW-1 ,24.8 ,0.5  ,3.0   ,                 ,           ,           ,0.0    ,13.1 ,48.18    ,0.000578125
96  ,CLDSW-1 ,8.7  ,0.9  ,6.0   ,                 ,           ,           ,0.0    ,7.4  ,91.37    ,0.395
97  ,CLFLW-1 ,2.7  ,0.0  ,1.2   ,                 ,           ,           ,0.0    ,1.6  ,92.38    ,0.008
98  ,CLFLW-1 ,12.4 ,1.2  ,4.2   ,                 ,           ,           ,0.0    ,11.0 ,91.28    ,0.03186206896551724
99  ,CLFLW-1 ,9.2  ,3.3  ,8.6   ,                 ,           ,           ,0.0    ,7.6  ,89.66    ,0.16744827586206895
100 ,COUWW-1 ,-2.2 ,0.0  ,0.3   ,                 ,           ,           ,0.0    ,-3.4 ,91.16    ,0.02946341463414634
101 ,COUWW-1 ,3.3  ,1.3  ,4.9   ,                 ,           ,           ,0.0    ,2.1  ,91.73    ,0.10126829268292684
102 ,COUWW-1 ,15.7 ,0.9  ,6.5   ,                 ,           ,           ,0.0    ,9.0  ,64.48    ,0.026926829268292686
103 ,COUWW-1 ,13.9 ,4.7  ,10.4  ,                 ,           ,           ,0.0    ,6.1  ,59.49    ,0.020390243902439025
104 ,COUWW-1 ,13.0 ,5.5  ,10.5  ,                 ,           ,           ,0.0    ,11.1 ,88.49    ,0.13560975609756096
105 ,COUWW-1 ,9.6  ,1.7  ,8.2   ,                 ,           ,           ,0.0    ,7.0  ,84.0     ,0.3100487804878049
106 ,CRGHW-1 ,3.2  ,0.0  ,1.0   ,                 ,           ,           ,0.0    ,2.5  ,95.01    ,0.015652173913043476
107 ,CRGHW-1 ,14.5 ,2.1  ,5.1   ,                 ,           ,           ,0.0    ,9.2  ,70.7     ,0.0391304347826087
108 ,CRGHW-1 ,11.7 ,0.9  ,2.9   ,                 ,           ,           ,0.0    ,11.3 ,97.39    ,0.05782608695652174
109 ,CRGHW-1 ,16.8 ,2.7  ,8.3   ,                 ,           ,           ,0.0    ,10.1 ,64.35    ,0.02043478260869565
110 ,CRGHW-1 ,9.5  ,1.5  ,4.6   ,                 ,           ,           ,0.0    ,8.6  ,94.28    ,0.3356521739130435
111 ,CRMLW-1 ,-0.9 ,0.0  ,0.9   ,                 ,           ,           ,11.9   ,-1.9 ,92.61    ,0.07776842105263158
112 ,CRMLW-1 ,12.3 ,6.0  ,8.8   ,                 ,           ,           ,0.0    ,8.2  ,76.07    ,0.18273684210526314
113 ,CRMLW-1 ,10.8 ,4.8  ,8.1   ,                 ,           ,           ,0.0    ,4.6  ,65.39    ,0.03254736842105263
114 ,CRMLW-1 ,10.9 ,6.7  ,13.2  ,                 ,           ,           ,6.1    ,7.5  ,79.45    ,0.589221052631579
115 ,CRYRW-2 ,-1.2 ,0.3  ,0.9   ,                 ,           ,           ,0.0    ,-2.6 ,90.0     ,0.20514492753623187
